Line,Suspiciousness
org/mockito/internal/creation/jmock/ClassImposterizer.java#89,0.03771571432023571
org/mockito/internal/creation/jmock/ClassImposterizer.java#82,0.0
org/mockito/internal/creation/jmock/ClassImposterizer.java#81,0.0
org/mockito/internal/creation/jmock/ClassImposterizer.java#86,0.03771571432023571
org/mockito/internal/creation/jmock/ClassImposterizer.java#87,0
org/mockito/internal/creation/jmock/ClassImposterizer.java#84,0.03771571432023571
org/mockito/internal/creation/jmock/ClassImposterizer.java#85,0.03771571432023571
org/mockito/internal/configuration/SpyAnnotationEngine.java#68,0.0
org/mockito/exceptions/Reporter.java#184,0.0
org/mockito/exceptions/Reporter.java#182,0.0
org/mockito/exceptions/Reporter.java#183,0.0
org/mockito/exceptions/Reporter.java#180,0.0
org/mockito/exceptions/Reporter.java#181,0.0
org/mockito/internal/configuration/SpyAnnotationEngine.java#63,0.0
org/mockito/internal/configuration/SpyAnnotationEngine.java#65,0
org/mockito/internal/configuration/SpyAnnotationEngine.java#64,0.0
org/mockito/exceptions/Reporter.java#189,0.0
org/mockito/internal/invocation/ArgumentsComparator.java#68,0.0
org/mockito/internal/invocation/ArgumentsComparator.java#64,0.0
org/mockito/internal/invocation/ArgumentsComparator.java#63,0.0
org/mockito/internal/invocation/ArgumentsComparator.java#60,0.0
org/mockito/internal/matchers/Equals.java#47,0.0
org/mockito/internal/matchers/Equals.java#44,0.0
org/mockito/internal/matchers/Equals.java#45,0.0
org/mockito/internal/matchers/Equals.java#42,0.0
org/mockito/internal/matchers/Equals.java#43,0.0
org/mockito/internal/MockitoCore.java#63,0.07930515857181442
org/mockito/internal/MockitoCore.java#64,0.08084520834544433
org/mockito/internal/MockitoCore.java#68,0.0574484989621426
org/mockito/internal/MockitoCore.java#69,0
org/mockito/internal/progress/ThreadSafeMockingProgress.java#28,0.045175395145262566
org/mockito/internal/progress/ThreadSafeMockingProgress.java#29,0.045175395145262566
org/mockito/internal/configuration/InjectingAnnotationEngine.java#98,0.0
org/mockito/internal/invocation/Invocation.java#230,0.0
org/mockito/internal/invocation/Invocation.java#231,0.0
org/mockito/internal/configuration/InjectingAnnotationEngine.java#91,0.0
org/mockito/internal/configuration/InjectingAnnotationEngine.java#90,0.0
org/mockito/internal/configuration/InjectingAnnotationEngine.java#92,0
org/mockito/internal/configuration/InjectingAnnotationEngine.java#94,0.0
org/mockito/exceptions/Reporter.java#335,0.0
org/mockito/exceptions/Reporter.java#333,0.0
org/mockito/exceptions/Reporter.java#339,0.0
org/mockito/internal/creation/MockSettingsImpl.java#29,0.0
org/mockito/internal/creation/MockSettingsImpl.java#24,0.0
org/mockito/internal/creation/MockSettingsImpl.java#25,0.0
org/mockito/internal/progress/MockingProgressImpl.java#108,0.0
org/mockito/internal/MockitoCore.java#88,0.0
org/mockito/internal/MockitoCore.java#89,0.0
org/mockito/exceptions/misusing/WrongTypeOfReturnValue.java#14,0.0
org/mockito/exceptions/misusing/WrongTypeOfReturnValue.java#15,0.0
org/mockito/internal/MockitoCore.java#80,0.0
org/mockito/internal/MockitoCore.java#82,0.0
org/mockito/internal/MockitoCore.java#83,0.0
org/mockito/internal/MockitoCore.java#85,0.0
org/mockito/Matchers.java#390,0.0
org/mockito/exceptions/Reporter.java#429,0.0
org/mockito/exceptions/Reporter.java#428,0.0
org/mockito/exceptions/Reporter.java#421,0.0
org/mockito/exceptions/Reporter.java#420,0.0
org/mockito/Matchers.java#557,0.0
org/mockito/exceptions/Reporter.java#426,0.0
org/mockito/internal/creation/DelegatingMethod.java#41,0.04463218426774518
org/mockito/internal/creation/DelegatingMethod.java#46,0
org/mockito/internal/progress/MockingProgressImpl.java#58,0.05933908290969266
org/mockito/internal/progress/MockingProgressImpl.java#56,0.05933908290969266
org/mockito/internal/progress/MockingProgressImpl.java#57,0.05933908290969266
